time_s,V_sim,T_seven_C,T_MEA_C,ice_volume_max,ice_saturation_max,liquid_saturation_max,lambda_aCL,lambda_PEM,lambda_cCL,lambda_oversat_CL,CL_frozen_ion_water,gas_porosity_min,V_Erev,V_act,V_ohm,V_con,R_aCL,R_PEM,R_cCL,jlim_H,jlim_O,reaction_weight_max,nucleation_progress,V_exp,T_exp_C,water_residual,energy_residual
25.2,0.409795332113363,-14.9112436267523,-14.6865397233292,0.137138328829285,0.325976536318718,0,2.78195952025107,4.06064167924182,8.34619693935278,0.606024345358307,0.00110037260228415,0.283561671170715,1.25394216336758,0.756949300311115,0.0871605807994907,3.69501436131531e-05,1.18352096555783e-05,1.42605188326427e-05,9.89258521240321e-06,3487969.19348546,356441.418928538,1.61472007434626,1,0.624,-15.85153635345,7.10740602656579e-15,7.42072359116719e-09
25.4,0.408818196024058,-14.8400522559476,-14.612616674882,0.138242306101459,0.328600680060515,0,2.77622203545517,4.07366911752719,8.39211987855095,0.623869090914193,0.00112306677671705,0.282457693898541,1.25387547158359,0.757488601848167,0.0875313176578372,3.73560535316064e-05,1.18369856642792e-05,1.41924842334662e-05,9.75553599729576e-06,3488727.64644438,356141.419257636,1.62521564894142,1,0.622,-15.7980596470316,7.4005336364244e-15,6.65149713086066e-09
25.6,0.40602881457862,-14.7672416251297,-14.5339558469855,0.139357318524856,0.331251054254472,0,2.77019234519653,4.08618287355854,8.4368684770405,0.641112533562032,0.001146594089416,0.281342681475144,1.25380327220474,0.758629064014808,0.0891071058381866,3.82877731226779e-05,1.18399133746896e-05,1.41250749619721e-05,9.61963641804093e-06,3489540.23916508,355809.411483684,1.63621157813156,1,0.621,-15.7435587577437,7.07920321755401e-15,2.10982307180529e-08
25.8,0.403426814387033,-14.6924486078615,-14.4534329724056,0.140482566082826,0.333925757268424,0,2.76194142372609,4.09787557551024,8.48407132593135,0.660197996469389,0.00117097335317867,0.280217433917174,1.25372943186914,0.759694768718748,0.0905686778217216,3.91709416335146e-05,1.18524268807786e-05,1.40613804405897e-05,9.48182846110075e-06,3490373.30191366,355469.734046138,1.64771474402205,1,0.619,-15.6875525748034,7.94581279028525e-15,2.00498675440031e-08
26,0.400835973379182,-14.6157219628844,-14.370962164328,0.141619035840423,0.336627135346858,0,2.75277659684585,4.10880484859393,8.53241269382323,0.679823502045929,0.00119625883936035,0.279080964159577,1.25365386466903,0.760748306379786,0.0920295268939796,4.00580160834208e-05,1.18694840487067e-05,1.40010865765149e-05,9.34364580188981e-06,3491226.12899739,355119.116666349,1.6597394692108,1,0.618,-15.6300999784535,7.81701634845755e-15,1.82866841669238e-08
26.2,0.398080228394534,-14.5369694877575,-14.2861163473756,0.142766880380883,0.339355551178709,0,2.74263949974581,4.11898230538465,8.58194543516674,0.699768732353844,0.0012224773657578,0.277933119619117,1.25357604247337,0.76184535548353,0.0936094568651039,4.10017302064221e-05,1.18913638413173e-05,1.39439108161912e-05,9.2049609589165e-06,3492104.09056984,354755.530353784,1.67227826346759,1,0.617,-15.571151876878,7.92401016222292e-15,1.83677428822193e-08
26.4,0.396039424319168,-14.4564970688212,-14.2008372251611,0.143926196750839,0.342111235442926,0,2.73299716634512,4.12855452713095,8.63092666652112,0.719230120528948,0.00124965018819395,0.276773803249161,1.25349840274742,0.762710951763039,0.0947062876771466,4.17389880643192e-05,1.19118188834055e-05,1.3889772843683e-05,9.06841473063082e-06,3492983.20778955,354388.905113456,1.6853154214459,1,0.616,-15.510876700356,7.88338646207261e-15,1.77396088929527e-08
26.6,0.392796703269459,-14.3738628526317,-14.1111143394592,0.145095168915612,0.344889871441911,0,2.72196726992123,4.13748492845165,8.68123398941911,0.738979595602743,0.00127774565904132,0.275604831084388,1.25341584711424,0.763944414887425,0.0966318795354431,4.28494219114811e-05,1.19386144914926e-05,1.38372370527562e-05,8.93080638165278e-06,3493912.78352275,353997.392259958,1.69881201813091,1,0.614,-15.4491178623264,9.39537076610764e-15,7.24135418295191e-09
26.8,0.389204964730496,-14.2885470756528,-14.0178109253023,0.146274913090521,0.34769411240913,0,2.70793237787213,4.14545043281952,8.73434308706153,0.764472464170154,0.00130692103414261,0.274425086909479,1.25332967019338,0.765266035100978,0.0988145992425398,4.40711193686133e-05,1.19792911741027e-05,1.37884829858479e-05,8.79139872661658e-06,3494883.03772428,353589.523514039,1.7130798022242,1,0.614,-15.385393061507,9.38804223704799e-15,7.08092784407199e-09
27,0.386290816337939,-14.2008139081821,-13.923354884454,0.147468096189934,0.350530297575312,0,2.69327474764696,4.15248001053873,8.78766132228474,0.789896525060207,0.00133729089584738,0.273231903810066,1.25324302093865,0.766369780623711,0.100537336866443,4.50871105574619e-05,1.20240903006149e-05,1.37441241785239e-05,8.65366118427072e-06,3495862.13307336,353175.39277364,1.72824794050598,1,0.613,-15.319818389165,9.33668493539007e-15,1.38355460421735e-09
27.2,0.384062497131986,-14.1112071870201,-13.8284520157281,0.148674205000452,0.353397207036968,0,2.68034502475331,4.15890414032515,8.83821993487743,0.81187434465347,0.00136881258020382,0.272025794999548,1.25315663574069,0.76726882419621,0.101779418219479,4.58961930105452e-05,1.20622216138318e-05,1.37023981732265e-05,8.52046456134241e-06,3496841.01927158,352755.304135008,1.74422694628036,1,0.612,-15.2528373209109,9.37030536713249e-15,-1.53498547206254e-08
27.4,0.383201374645165,-14.0206386286689,-13.7354188583993,0.149889462662042,0.356285863232806,0,2.67160278034105,4.16524127252968,8.88269337151931,0.827612589497804,0.00140133019572004,0.270810537337958,1.2530731935886,0.767772681248412,0.102052853530109,4.62841649169068e-05,1.20817222917028e-05,1.36612824146803e-05,8.39564827046128e-06,3497791.94792528,352339.595506799,1.76083799826778,1,0.611,-15.185111268293,9.30791630836952e-15,-1.66172640092555e-08
27.6,0.380365604705643,-13.9284013989946,-13.6368455806235,0.151107009883391,0.35917996169097,0,2.66259029497579,4.17144330116381,8.92642788366568,0.839550970090148,0.00143460309719092,0.269592990116609,1.25298321492854,0.76886581082791,0.10370448551789,4.73138770971339e-05,1.21016275699733e-05,1.36182621208749e-05,8.27171288367388e-06,3498807.76985152,351891.331019129,1.7778633556822,1,0.611,-15.1164297314632,9.34933283135847e-15,-3.83279541438242e-09
27.8,0.377692120854935,-13.8340252325539,-13.5362089539657,0.1523262311502,0.362078039339672,0,2.65133703809408,4.17710445558911,8.97356125801858,0.854643121271968,0.00146866984942045,0.2683737688498,1.25289138163742,0.769895660662292,0.105255304985796,4.82951343935462e-05,1.21317173401153e-05,1.35773557925687e-05,8.14596228884204e-06,3499846.61479373,351438.679693085,1.7953572250245,1,0.61,-15.0462048026215,9.35860614806501e-15,-4.55395365861477e-09
28,0.375521106111595,-13.7378347004723,-13.4347685476975,0.153548692381352,0.364983818353583,0,2.64035165326803,4.1824044040176,9.02103905000448,0.869873858419488,0.00150360514389819,0.267151307618648,1.25279928420003,0.770774273070658,0.106454784165447,4.91208523287115e-05,1.21611210913116e-05,1.3538212204885e-05,8.02165658768984e-06,3500890.63936619,350983.832193642,1.81335960068256,1,0.611,-14.9746642060939,9.3357193178302e-15,-5.14765474690648e-09
28.2,0.375671290745813,-13.6412506442295,-13.337817451893,0.154773474259407,0.367895113523667,0,2.63464599259321,4.18804086303719,9.06186707371827,0.879712270459295,0.00153934244182681,0.265926525740593,1.25271333369573,0.770995444867421,0.105997397681432,4.92004010606681e-05,1.21661923553312e-05,1.34989884401577e-05,7.90662921255621e-06,3501874.39835146,350549.423821678,1.83176622057594,1,0.613,-14.9027369568893,9.34431162004715e-15,-5.76412162445195e-09
28.4,0.375891041606489,-13.5449418557948,-13.241515714879,0.155993210450834,0.370794415143413,0,2.63439763246489,4.19463460354122,9.09450868649122,0.880014881014999,0.00157554219721017,0.264706789549166,1.25262823250854,0.771216737200927,0.105471173122921,4.92805782004107e-05,1.21445351306427e-05,1.34547421837393e-05,7.80090078706576e-06,3502847.05807627,350110.684674205,1.85025592798215,1,0.616,-14.831182629642,9.38187244906019e-15,-5.91229820656736e-09
28.6,0.376488162612936,-13.4490992682996,-13.1464477400218,0.157200505616417,0.373664144560058,0,2.63763021975507,4.20228058863158,9.12205289775481,0.874791692296263,0.00161190558858944,0.263499494383583,1.25254459216406,0.771337590125566,0.10466958622565,4.92531999106793e-05,1.21049566328105e-05,1.34055423339522e-05,7.70189005844991e-06,3503804.26198883,349676.959512993,1.86859629632441,1,0.618,-14.7601095009262,9.35147413064913e-15,-5.86381077027909e-09
28.8,0.376644627140354,-13.3535574245038,-13.0507479943452,0.158390288375466,0.376492247148718,0,2.64243234628207,4.2109275591327,9.14758988751489,0.866631461379059,0.00164823373112552,0.262309711624534,1.25246001249935,0.771590081774749,0.104175917032729,4.93865515141903e-05,1.2056570091001e-05,1.33514258249686e-05,7.6063390634668e-06,3504769.60896239,349241.000083755,1.88665079606077,1,0.621,-14.6894646887449,9.35954466057057e-15,-5.38848610176501e-09
29,0.376991539424015,-13.2582738168047,-12.9556102415295,0.159560683040908,0.379274264418607,0,2.64814108454335,4.22046141083631,9.17280017836129,0.858191960432327,0.00168445858540653,0.261139316959092,1.25237605410216,0.771784766893092,0.103550282216462,4.94655685883812e-05,1.20030442542822e-05,1.32938993552406e-05,7.5131162089988e-06,3505728.67846585,348812.310670507,1.90439398882386,1,0.623,-14.6191413134848,9.32474854709736e-15,-5.44955014447623e-09
29.2,0.377368893347468,-13.1633014679729,-12.8608165566849,0.160711128643655,0.382008862951403,0,2.65489757445578,4.23088832066219,9.19766518104234,0.849269056002667,0.00172054541359037,0.259988871356345,1.25229242200535,0.771969188301241,0.102904796409457,4.95439471861015e-05,1.19441260763338e-05,1.32330847010463e-05,7.42209236062162e-06,3506683.7905958,348388.966749474,1.9218139704442,1,0.625,-14.5491931186382,9.28529714054604e-15,-5.32956789811578e-09
29.4,0.377451386788665,-13.0684602323026,-12.7654800046516,0.161841435099074,0.384695590917694,0,2.66182138652125,4.24210192674137,9.22341542890157,0.840698069397009,0.0017564733070403,0.258858564900926,1.25220801356268,0.772237353098665,0.102469543797924,4.97298774264151e-05,1.18840100705229e-05,1.31693652182335e-05,7.33186317443812e-06,3507646.15682524,347967.210127959,1.93891212614279,1,0.627,-14.4795119052527,1.38779775431946e-14,-4.45618297817418e-09
29.6,0.37899260569009,-12.9744758929006,-12.6740334924024,0.162952468930989,0.38733650803658,0,2.67165306467702,4.25432831349118,9.24663589713308,0.831226666692451,0.00179224999497909,0.257747531069011,1.25212836904202,0.772071914766464,0.101014420777502,4.94278079655366e-05,1.18108514089856e-05,1.31033064917336e-05,7.24658911508045e-06,3508560.86808681,347568.973195757,1.95569922471416,1,0.629,-14.4104686112941,1.47811789392473e-14,-6.4566734181426e-09
29.8,0.378349449428713,-12.8805012632398,-12.578035745216,0.164042036936809,0.389926401085831,0,2.68044717556673,4.26736321969804,9.27167643409821,0.820540733807388,0.00182775076669205,0.256657963063191,1.25204274869253,0.772557202561732,0.101086213236764,4.98834653179168e-05,1.17417511336123e-05,1.30328135237893e-05,7.15997578425375e-06,3509532.43313631,347148.501554375,1.9720913233618,1,0.631,-14.3417932806758,1.31279671378506e-14,-6.23583673586836e-09
30,0.379280523434903,-12.7867854862288,-12.4853983482504,0.165112548828716,0.392470997928967,0,2.68937865921417,4.28099736072192,9.29839968414965,0.813557502757492,0.00186309575844499,0.255587451171284,1.25196137973102,0.772560365208154,0.100070694930024,4.97961579392152e-05,1.16723869439575e-05,1.29622358503837e-05,7.07456875236561e-06,3510464.01539278,346754.552602123,1.98821628614536,1,0.633,-14.2732706016666,1.3671376042964e-14,-5.79964876123995e-09
30.2,0.379455610335521,-12.6933490552449,-12.3915420593396,0.166164666427986,0.394971871709023,0,2.69912059017204,4.29540333835825,9.32493268842493,0.805219082765372,0.00189827365689664,0.254535333572014,1.25187832505168,0.772792041836475,0.0995806929564837,4.99799232011444e-05,1.15996390441499e-05,1.28888461799519e-05,6.99047060562323e-06,3511410.14599342,346354.855820931,2.00405647404445,1,0.634,-14.2051619299249,1.33363643479295e-14,-5.71478153688076e-09
30.4,0.379952548946299,-12.6001334477153,-12.2984870178515,0.16719896326999,0.397430385714263,0,2.70899984541572,4.31043656496617,9.35245711302344,0.798086963708792,0.00193329777649455,0.25350103673001,1.25179620589516,0.772921049612825,0.0988725529288175,5.00544072164578e-05,1.15265488102154e-05,1.28141858115813e-05,6.90725626887243e-06,3512347.41112447,345964.384089151,2.01963932091062,1,0.636,-14.137304368696,1.34075761018711e-14,-5.66839730709034e-09
30.6,0.380778437653905,-12.5074158096209,-12.2066486941859,0.1682161556812,0.399848242646067,0,2.72027313333139,4.32622185709505,9.37913543369158,0.79039774742534,0.00196817218399092,0.2524838443188,1.25171548844117,0.772948784688918,0.0979382469708872,5.00191274597859e-05,1.14478936584092e-05,1.27377606675844e-05,6.82652348649704e-06,3513269.91283183,345582.353247923,2.03496868072791,1,0.638,-14.0699049965948,1.36717419611972e-14,-5.63244384466088e-09
30.8,0.381313246709842,-12.4151074266115,-12.11459372242,0.169215804032999,0.402224397511287,0,2.73216424713821,4.34273401693118,9.40573615467921,0.782012184426652,0.00200284989998978,0.251484195967002,1.25163431747455,0.773063751234881,0.0972072272972639,5.00922325653814e-05,1.13668987700198e-05,1.26591738368601e-05,6.74716349999267e-06,3514195.79708514,345201.11512289,2.05001614181657,1,0.64,-14.0029588016267,1.35600691374312e-14,-5.59171553504711e-09
31,0.381857345398288,-12.3231146881918,-12.0228149794593,0.170198153102633,0.404559432143173,0,2.74415412412866,4.35986680033418,9.43317386617701,0.774317805301751,0.00203733141080578,0.250501846897367,1.25155336201332,0.773171302136227,0.0964745497686812,5.01647101248334e-05,1.12859107195826e-05,1.25792439890081e-05,6.6685978047971e-06,3515119.26427392,344824.962127343,2.06479787183379,1,0.641,-13.9363558826567,1.34191431837988e-14,-5.66068081297999e-09
31.2,0.382102910728513,-12.2312580760417,-11.9304919219007,0.171163901154582,0.406855006309916,0,2.7557497267021,4.37751878289788,9.46211636508015,0.767554412195192,0.00207163962772428,0.249536098845418,1.25147162154398,0.773366630724112,0.0959517337918425,5.03462995127365e-05,1.12070454793556e-05,1.24982376752295e-05,6.59006166665098e-06,3516050.08527706,344449.430538797,2.07934276129558,1,0.643,-13.8699869366413,1.32142425257262e-14,-5.64917002066068e-09
31.4,0.382657377418586,-12.1396232311735,-11.8390152316284,0.172114345526665,0.409114203771487,0,2.76758025289088,4.39566699987718,9.49187040113893,0.761911527138755,0.00210582540250651,0.248585654473335,1.25139088866393,0.773461483758793,0.0952216095617012,5.04179248495457e-05,1.11279223013674e-05,1.2416789783061e-05,6.51249749274647e-06,3516970.99756942,344081.976746549,2.09369591001007,1,0.644,-13.8038476928033,1.33074839125599e-14,-5.64402569125377e-09
31.6,0.383069938685221,-12.0482126510279,-11.7474640736655,0.173050127159236,0.411338548037166,0,2.77976376275166,4.41433169621419,9.52198535838024,0.756233291208121,0.00213989684398608,0.247649872840764,1.25130996665422,0.773598456848976,0.0945910270029068,5.0544117112843e-05,1.10480127501411e-05,1.23344160640061e-05,6.43593804809018e-06,3517893.06476538,343716.020394472,2.10786327404785,1,0.646,-13.7379858828126,1.31815673827529e-14,-5.44582690054085e-09
31.8,0.383942060192474,-11.9572475949776,-11.6573501608005,0.173971772496686,0.413529290460389,0,2.79305260169828,4.43356889669576,9.55149750514352,0.750472360293873,0.00217385797145015,0.246728227503314,1.25123074628271,0.773588728533383,0.0936494527351388,5.05048217129667e-05,1.09644578692889e-05,1.22513734597587e-05,6.36152231184368e-06,3518798.00457038,343359.632176625,2.12184974009306,1,0.647,-13.6725009946981,1.31386058716682e-14,-5.64416779980093e-09
32,0.38452636112035,-11.866687756845,-11.5670374518465,0.17487893227845,0.415685600852033,0,2.80700113357879,4.45339631871916,9.58067980744475,0.743751727001074,0.0022076645404751,0.24582106772155,1.25115110269806,0.773668694106537,0.0929054724621878,5.05750089804789e-05,1.08789349757548e-05,1.21669855521006e-05,6.28851714029428e-06,3519705.89981527,343002.843559085,2.13562440013095,1,0.648,-13.6074399128289,1.30271702171274e-14,-5.51902701317886e-09
32.2,0.385264124777519,-11.7765285558684,-11.4774234568467,0.175771659086963,0.417807604200055,0,2.82134825902315,4.4737531978743,9.61010089883611,0.73733773735583,0.00224130753963766,0.244928340913037,1.25107219802004,0.773695942008225,0.0920615417761397,5.05894581517889e-05,1.07926202534241e-05,1.20819427846879e-05,6.21674996962302e-06,3520606.1962495,342652.144675556,2.14919178984229,1,0.65,-13.5427454678577,1.31669780872694e-14,-5.40575229024398e-09
32.4,0.385561036741365,-11.6865480953423,-11.3869990035001,0.176650139649527,0.419895744353522,0,2.8352677436514,4.49454349289252,9.64078068385973,0.731309604373838,0.00227478615996148,0.244049860350473,1.25099214488739,0.773860301362351,0.0915200376217795,5.07691618954383e-05,1.07086603712921e-05,1.19962234060502e-05,6.14503161490661e-06,3521517.08941962,342299.250694103,2.1625602351375,1,0.651,-13.4783090102148,1.31344791271491e-14,-6.14919315466977e-09
32.6,0.386151202957859,-11.5967848449646,-11.2973923671835,0.177515419597582,0.421952506768676,0,2.84917154573044,4.51571291254751,9.67246203168544,0.726603722390077,0.00230815040265477,0.243184580402418,1.25091305814748,0.773925237276432,0.090785779887586,5.08380256072003e-05,1.06257006489193e-05,1.19106969459311e-05,6.07403438140209e-06,3522418.68766466,341953.953164919,2.17577426627367,1,0.652,-13.4140741989528,1.313681016182e-14,-6.17492901255901e-09
32.8,0.386893328456307,-11.5074201633696,-11.2085566002504,0.178368198042435,0.423979553226609,0,2.86398819524633,4.53736069398975,9.70367733904979,0.721576800812237,0.00234141280662138,0.242331801957565,1.25083482547956,0.773939208220149,0.0899514377380148,5.08510650890747e-05,1.05403246096785e-05,1.18248289077334e-05,6.00476634747867e-06,3523311.10171373,341613.546850577,2.18883769660775,1,0.654,-13.3501915977414,1.31426648535514e-14,-6.3866565369608e-09
33,0.387347642141771,-11.4183191146076,-11.1193384874093,0.17920836353404,0.425976618811599,0,2.87886718971887,4.55943262343945,9.73534143126811,0.716299874816428,0.00237454815623261,0.24149163646596,1.25075597704591,0.77404403421548,0.0893133260850715,5.09746035886375e-05,1.04555384423034e-05,1.17384568205716e-05,5.9361853655175e-06,3524208.78755925,341272.2156446,2.20173629460992,1,0.655,-13.2866042833791,1.30830540628554e-14,-6.72228850362444e-09
33.2,0.388237675908109,-11.3296561986279,-11.0315202930236,0.180036415782277,0.427944891329397,0,2.89452556108456,4.58195155282268,9.76674899659306,0.711375463835537,0.00240757068352932,0.240663584217723,1.25067877747887,0.774002728834501,0.0883874416363049,5.09310999571108e-05,1.03689642107107e-05,1.16521266223589e-05,5.86930271148322e-06,3525090.14083893,340940.134060424,2.21448462554593,1,0.656,-13.2233588964154,1.30957256757464e-14,-6.9335186481112e-09
33.4,0.388554232481902,-11.2412128431337,-10.9426472852723,0.180852183042853,0.429883962545409,0,2.90995873772278,4.60486221856796,9.79888761159823,0.706005700422155,0.00244045313402255,0.239847816957147,1.25060010133175,0.774147632459439,0.0878471268078349,5.11095825722244e-05,1.02840243049438e-05,1.15652495739812e-05,5.80269535979828e-06,3525984.81752785,340602.966225843,2.22706615807745,1,0.657,-13.1603988969644,1.39640767482171e-14,-6.54122800369805e-09
33.6,0.389152928174242,-11.1529807858013,-10.8545656796393,0.181656356789634,0.431795476086603,0,2.92521985835024,4.62807735010313,9.83208870199523,0.701990333162968,0.00247323362523632,0.239043643210366,1.25052235526187,0.774193696658567,0.0871245539046045,5.11765244531792e-05,1.02007161763017e-05,1.14789017279936e-05,5.73667900969304e-06,3526870.73018756,340273.009818869,2.23951824731437,1,0.658,-13.0976166336497,1.3218613215734e-14,-6.60487842196744e-09
33.8,0.389466296410301,-11.0648743828268,-10.765975912343,0.182449533653987,0.433680850140213,0,2.94026356025972,4.65158617831613,9.86618660228103,0.698197454767142,0.00250593232012053,0.238250466346013,1.25044388848534,0.774331590605011,0.0865946466424104,5.13548276202536e-05,1.01191260879545e-05,1.13926652695908e-05,5.67099911791165e-06,3527763.03157721,339941.413021927,2.25185393392203,1,0.66,-13.035007611381,1.33772590986229e-14,-6.65004051825235e-09
34,0.390488144748539,-10.9772433709894,-10.6794844400753,0.183232510441586,0.435541978705932,0,2.95661198128112,4.67549565986791,9.89935609795663,0.694660364591011,0.00253857675288108,0.237467489558414,1.25036797846101,0.774229695978692,0.0855988840513429,5.12536824314416e-05,1.00342752176531e-05,1.13069108068706e-05,5.60758753965399e-06,3528630.30798794,339622.253895114,2.26408906794064,1,0.661,-12.9727210038924,1.34741799965796e-14,-7.01109570400149e-09
34.2,0.390809439282638,-10.889872858449,-10.5916972886324,0.18400471875475,0.437377510707748,0,2.97301847022005,4.69978826263496,9.93263468622317,0.689749519152546,0.00257110692959489,0.23669528124525,1.25029026870188,0.774362512994188,0.0850668848299271,5.14315951237637e-05,9.95006729391275e-06,1.12205435534764e-05,5.54472904881289e-06,3529513.56854238,339295.232927491,2.27617953510982,1,0.662,-12.9107516174725,1.35246631602359e-14,-7.24709536825685e-09
34.4,0.39168715120678,-10.8028858932209,-10.5055219979483,0.184766514570041,0.439188292298646,0,2.98986433213544,4.72441745519475,9.96607841652475,0.685850739965671,0.00260354173079572,0.235933485429959,1.25021449655632,0.774301988777537,0.0841739712623569,5.1385309645348e-05,9.86551532807432e-06,1.11347990512398e-05,5.48321287552868e-06,3530378.32313396,338979.255458475,2.28814885825549,1,0.663,-12.8490433399805,1.3321036439716e-14,-9.10490882688464e-09
34.6,0.392288423314303,-10.7162896373901,-10.4191545523668,0.185517909232744,0.440974350446266,0,3.00726128885235,4.74944402089296,9.99918433926512,0.681018652714094,0.00263585944357894,0.235182090767256,1.25013832021173,0.774334022597532,0.0834644236984955,5.14506013945311e-05,9.78019713273664e-06,1.10488131621476e-05,5.42284356356855e-06,3531245.67064427,338661.589957431,2.29997772546463,1,0.664,-12.7876936566284,1.34585674852958e-14,-8.23700929686311e-09
34.8,0.392886116975993,-10.629989536951,-10.3330438535378,0.18625890097376,0.442735680945473,0,3.02455519376461,4.77477975615646,10.0329620611084,0.676632957221393,0.0026680536549256,0.23444109902624,1.2500623430392,0.774362866721237,0.082761843812118,5.15155298520746e-05,9.6962480936012e-06,1.09631399962306e-05,5.36306737899548e-06,3532110.82914672,338346.816189607,2.31167049551172,1,0.665,-12.72659536523,1.36695464517979e-14,-8.08216782388627e-09
35,0.393064568133729,-10.5437205073518,-10.2459626967196,0.186989826415206,0.444473083943916,0,3.04082914756702,4.80030031857726,10.0686016556764,0.673037800717497,0.00270014427585722,0.233710173584794,1.24998506407727,0.774531338487351,0.0823374085335815,5.17489226116579e-05,9.61649415573367e-06,1.08779299361602e-05,5.3028205758561e-06,3532988.29666815,338028.519293635,2.32324812889347,1,0.666,-12.6655908431115,1.39080302721632e-14,-7.96930521573813e-09
35.2,0.393647713638617,-10.4576087286298,-10.1599587629531,0.187711832290673,0.446189285216718,0,3.05710456028198,4.82600696747788,10.1050827731443,0.670913127868431,0.00273220064065299,0.232988167709327,1.24990912018385,0.774554779475323,0.0816548134818011,5.18135881123743e-05,9.53792583543253e-06,1.07938245339962e-05,5.24333930295124e-06,3533853.20059792,337718.369368436,2.33475867429904,1,0.667,-12.6046757531561,1.39499279098662e-14,-8.11965605862497e-09
35.4,0.394231150987896,-10.3717899283012,-10.0743050210136,0.188425424650013,0.447885487639678,0,3.07413172552493,4.85200805009472,10.1410497693843,0.668184748112825,0.00276422848090488,0.232274575349987,1.24983352616826,0.774576755229952,0.0809737418645523,5.18780858555997e-05,9.45815519783816e-06,1.07100587434784e-05,5.18521654736159e-06,3534713.82147994,337409.573506164,2.34619491756224,1,0.668,-12.5439981980453,1.35733641665713e-14,-7.81565745455737e-09
35.6,0.39522265295052,-10.2865256040528,-9.99020358931045,0.189130579131872,0.44956163330609,0,3.09266875114787,4.8784104445594,10.1754751419643,0.664665520978023,0.00279619959835893,0.231569420868128,1.24975974659482,0.774454232727917,0.0800310879749766,5.17729414114507e-05,9.37496123648898e-06,1.06265452637778e-05,5.12933364673531e-06,3535556.18711729,337108.645204977,2.35753313915722,1,0.669,-12.4837056504682,1.35263911074483e-14,-7.66038965593907e-09
35.8,0.395810506059877,-10.2016877850807,-9.90561009232897,0.189826510457767,0.451215855616275,0,3.11162130647963,4.90519417909178,10.2094643167368,0.659721402951575,0.00282804160031449,0.230873489542233,1.2496851493069,0.774472302869474,0.0793505037583157,5.1836619229133e-05,9.29147226882418e-06,1.05427396679739e-05,5.07441159635889e-06,3536405.06717144,336803.874880984,2.36872731439107,1,0.67,-12.4237929610195,1.36620180229627e-14,-7.47618855712062e-09
36,0.396527478401102,-10.1172267360076,-9.82166412961561,0.190513087546898,0.452847842992389,0,3.13057116485414,4.93227309378676,10.2439544492765,0.655348207273313,0.00285974688825927,0.230186912453102,1.24961122817473,0.774439708364208,0.0785921980938771,5.18433155470414e-05,9.20907114538143e-06,1.04594271344974e-05,5.02021371844348e-06,3537247.24258493,336504.037318179,2.37978470634907,1,0.671,-12.364154032247,1.35304297605408e-14,-8.07324340712512e-09
36.2,0.396838429764412,-10.0329248002689,-9.73690414511202,0.191190462565536,0.454457957132245,0,3.14877162245267,4.95955903002552,10.2798438000552,0.65131257577373,0.00289132390630029,0.229509537434464,1.249536162564,0.774547702582785,0.0780980106647333,5.20195520715969e-05,9.12985089377848e-06,1.03765317651357e-05,4.96584256327546e-06,3538099.80249358,336200.623701095,2.39071649003727,1,0.672,-12.3046861798018,1.32298211556921e-14,-4.44950387645804e-09
36.4,0.396739927126327,-9.94838049351625,-9.65083940156222,0.191859299500366,0.456047776326042,0,3.1648267615786,4.98682140080277,10.3191381847315,0.64935133538151,0.00292283340031303,0.228840700499634,1.24945945351345,0.774795194873731,0.0778719653893224,5.23661240741968e-05,9.05767610406528e-06,1.02948085004197e-05,4.91004806464207e-06,3538968.74000156,335893.386637764,2.4015749495441,1,0.672,-12.2450807237933,1.32729114157848e-14,-4.66636151941202e-09
36.6,0.398489378265182,-9.86468359797379,-9.57014859727536,0.19252168378706,0.457622257635036,0,3.18455151188889,5.01450400349227,10.3548830821396,0.648220649795707,0.00295438625836276,0.22817831621294,1.24938946327141,0.774375201876553,0.0764729652137446,5.19179159256033e-05,8.97691579317033e-06,1.02145135059506e-05,4.85863390062464e-06,3539773.1734794,335615.67773675,2.41240859000171,1,0.673,-12.1858910365791,1.29112012422529e-14,-1.0107044090546e-09
