time_s,V_sim,T_seven_C,T_MEA_C,ice_volume_max,ice_saturation_max,liquid_saturation_max,lambda_aCL,lambda_PEM,lambda_cCL,lambda_oversat_CL,CL_frozen_ion_water,gas_porosity_min,V_Erev,V_act,V_ohm,V_con,R_aCL,R_PEM,R_cCL,jlim_H,jlim_O,reaction_weight_max,nucleation_progress,V_exp,T_exp_C,water_residual,energy_residual
15.8,0.370015952021205,-22.8459758119428,-22.6425133813113,0.0712746587969036,0.169419203225347,0,2.04434752425341,3.07303438486964,6.75735846074279,0.777653426605879,0.000357166884081157,0.349425341203096,1.26098101791065,0.76043014627787,0.130504270799838,3.06488117396524e-05,2.07384670520498e-05,2.35205721763142e-05,1.8622695912752e-05,3407207.65507157,360899.351449025,1.28641003604776,1,0.534,-23.1516906025147,6.03821836010331e-16,5.02910957322911e-09
16,0.370145065350522,-22.7757556889937,-22.5720712273397,0.0736673424001527,0.175106589969462,0,2.04705913142224,3.07744790996877,6.76767543543923,0.767924898766625,0.000377605708511789,0.347032657599847,1.26091870990562,0.760760788061322,0.129982120978983,3.07355147916251e-05,2.06723264772759e-05,2.34470367109834e-05,1.84041572256631e-05,3407925.38719185,360566.694048807,1.29950893786146,1,0.537,-23.0951876329309,5.78067799249064e-16,5.6316196150874e-09
16.2,0.370289403885313,-22.7056175709853,-22.5016714346854,0.0759919508017549,0.180632162590337,0,2.04979762594679,3.08226851723207,6.77860244708913,0.758994150242763,0.000398111347991841,0.344708049198245,1.26085640999717,0.761081670057113,0.129454513916219,3.08221385219506e-05,2.06051148158559e-05,2.33698087204669e-05,1.8188873108789e-05,3408643.12299219,360237.154130821,1.31243890841273,1,0.541,-23.0388738306811,5.82500322662046e-16,5.71791503034547e-09
16.4,0.371009763584,-22.6357502092996,-22.4322439295,0.0782523976189154,0.186005223719789,0,2.05324448620407,3.08752970153587,6.78921494228126,0.75008561650442,0.00041868485828612,0.342447602381085,1.26079527798811,0.761257486747226,0.128497219111635,3.08085452466903e-05,2.05294998939502e-05,2.32891524324511e-05,1.79791821749302e-05,3409348.64679932,359914.287998248,1.32521184073014,1,0.544,-22.9828684661874,3.86659528993274e-16,6.65399113586318e-09
16.6,0.371754320560269,-22.5662496499803,-22.3632320907231,0.0804496821333232,0.19122814864113,0,2.05758660747471,3.09328293584137,6.7991207119005,0.740641568512359,0.000439294152692434,0.340250317866677,1.26073454782008,0.761424960649269,0.127524472011006,3.07945995400775e-05,2.04435337903248e-05,2.32039940639111e-05,1.77755981866927e-05,3410049.28773317,359594.272533348,1.33781321353741,1,0.547,-22.9272916543083,4.60771523746236e-16,6.96293689372851e-09
16.8,0.371408188969784,-22.4967423622607,-22.2928180179347,0.0825859379359083,0.196306008880219,0,2.06145778398374,3.09941312884716,6.81015205647901,0.732093132044716,0.000459924529597749,0.338114062064092,1.2606719620819,0.761856966937681,0.127375825110326,3.09810641040349e-05,2.03621832370529e-05,2.31146203624872e-05,1.75728346776767e-05,3410768.58464793,359269.58525848,1.35024283803299,1,0.551,-22.8719054033521,5.19697911820823e-16,6.5523977355042e-09
17,0.372720669729408,-22.4275964660445,-22.2247756312416,0.0846667249311549,0.201252020278476,0,2.06609451372847,3.10593379831252,6.82089340616068,0.723920177737182,0.000480608590118656,0.336033275068845,1.26061233556631,0.761871299595501,0.125989500032583,3.08662088156494e-05,2.02722354961248e-05,2.30236157557409e-05,1.73759072455053e-05,3411458.05447451,358959.602014914,1.36253513551703,1,0.553,-22.8168337558885,4.69855105072591e-16,4.48875070446775e-09
17.2,0.373238257693386,-22.3588214800273,-22.156187731629,0.0866914654832453,0.206064809800916,0,2.07160291525116,3.1129372818935,6.83082771491914,0.71487898583049,0.000501297550831849,0.334008534516755,1.26055185691708,0.762083801996473,0.125198895551592,3.09016756330499e-05,2.01728001166289e-05,2.29276932784836e-05,1.71842648474275e-05,3412154.75848711,358646.267960453,1.37466115663748,1,0.556,-22.7622594931437,5.4844756530335e-15,9.33933463898029e-09
17.4,0.373765271672656,-22.2902707110747,-22.0877675133681,0.0886622572624277,0.210749363590273,0,2.07711940467761,3.12032589120684,6.84127023301974,0.706438774709979,0.00052198315268587,0.332037742737572,1.26049148643058,0.762288362533902,0.124406915325605,3.09368984176126e-05,2.00730305159597e-05,2.28286848758241e-05,1.69953691698613e-05,3412850.39195141,358336.296682586,1.38662430661897,1,0.559,-22.7080085728985,3.50583887549945e-15,1.08420259437025e-08
17.6,0.374030024840584,-22.221853691159,-22.0191296203777,0.090582471155119,0.21531369421231,0,2.0825183346964,3.12805267206217,6.85242317587763,0.698702154928317,0.000542676813592515,0.330117528844881,1.26043076556363,0.762554291167279,0.123815427226928,3.10223288335755e-05,1.99744979143046e-05,2.27270230480987e-05,1.68082765372084e-05,3413549.33786779,358027.269053845,1.39844152347503,1,0.562,-22.6540310058563,3.50131995472585e-15,1.10891136273494e-08
17.8,0.374572272436331,-22.1536147196099,-21.9509929293078,0.0924556805498762,0.219766295578503,0,2.08805123433238,3.13609724024208,6.86397701598892,0.691532230982301,0.000563396465116569,0.328244319450124,1.2603706224293,0.762745232836055,0.123022059934471,3.1057222440282e-05,1.98747274936457e-05,2.26235064457088e-05,1.66238372866854e-05,3414242.32806686,357722.777692467,1.41013343388068,1,0.565,-22.6003329305343,3.87761688264241e-15,9.59136770006808e-09
18,0.375665570854579,-22.0857865404659,-21.8839840079098,0.0942835774510775,0.224111189567572,0,2.09450249648752,3.14453043391309,6.87478135100048,0.683973856669543,0.000584133799045376,0.326416422548923,1.26031179785249,0.762793309189336,0.121821926947819,3.09908607517803e-05,1.97657137694223e-05,2.25176532853506e-05,1.64448592643035e-05,3414921.3501537,357424.566059649,1.42169987377532,1,0.568,-22.5470949039305,4.01375032385923e-15,8.95031604386531e-09
18.2,0.376238022536061,-22.0182780448444,-21.8166484942569,0.0960660581362544,0.228348129632171,0,2.10138032732802,3.15335361266491,6.88534560132087,0.676137746059024,0.00060485410448832,0.324633941863746,1.26025241238251,0.762972699959693,0.121010664664921,3.10252218372763e-05,1.9652572729623e-05,2.24084379904688e-05,1.62694607903791e-05,3415605.22923973,357125.025756543,1.43312194868541,1,0.57,-22.4943192562649,4.07209903546379e-15,9.66362279086752e-09
18.4,0.376815261516389,-21.9509933226614,-21.7494967194163,0.0978052080831782,0.23248207293363,0,2.10821670319139,3.16249478187206,6.89643144603843,0.668863368465002,0.000625559746991807,0.322894791916822,1.26019316054499,0.76314582740413,0.12020101225637,3.10593680996855e-05,1.95401305574692e-05,2.22972011345676e-05,1.60961743171543e-05,3416287.67317069,356828.395196117,1.4444084210463,1,0.573,-22.4418905964999,4.0446687204999e-15,9.88286785741366e-09
18.6,0.376866177302318,-21.8837486684213,-21.6816874201161,0.0995038718732415,0.236519781015549,0,2.11459682989331,3.17188423088646,6.90860325691386,0.662458441221383,0.000646267651821174,0.321196128126759,1.26013301645401,0.763450575555884,0.119785068852367,3.11947434442083e-05,1.94327388628967e-05,2.21843113716074e-05,1.59230721239912e-05,3416978.96816857,356530.279678511,1.45557768863703,1,0.576,-22.3896928834486,3.90415442487989e-15,9.85168213674115e-09
18.8,0.37744528633718,-21.8166327610709,-21.6146506184047,0.101165734473455,0.240470013010351,0,2.12098651529386,3.18150004839313,6.92132119334121,0.656778495147303,0.000667012149242626,0.319534265526545,1.26007382471894,0.763612985482559,0.118984324187637,3.12287115658582e-05,1.93258580447461e-05,2.2071037914464e-05,1.57518947324899e-05,3417660.80150207,356238.148852825,1.46665933313747,1,0.578,-22.337724316282,3.67260441622077e-15,1.08702451484533e-08
19,0.378296207739152,-21.7498323597601,-21.5483151838781,0.102792012472157,0.244335660737241,0,2.12812118742564,3.19141934674182,6.93342610360761,0.650746994865284,0.000687786848038126,0.317907987527843,1.26001543339598,0.7637027120582,0.117985301858439,3.12117401858045e-05,1.92123316996254e-05,2.19563296000617e-05,1.5585048656867e-05,3418333.89006533,355949.587873375,1.4776521051367,1,0.581,-22.2861487918866,3.63896196162172e-15,1.10278186582491e-08
19.2,0.378632588104604,-21.6832088073515,-21.4814912415264,0.104382875770829,0.248117128050462,0,2.13535177920707,3.20161559227619,6.94566955587037,0.644720620534006,0.000708569242816661,0.316317124229171,1.25995632341162,0.763925310428036,0.117367128635503,3.12962434785418e-05,1.90984613117262e-05,2.18396787368263e-05,1.54203115265399e-05,3419013.71725015,355658.96501925,1.48854442629245,1,0.583,-22.2348957071518,3.62723055530225e-15,1.09519575630657e-08
19.4,0.379229818158556,-21.6167592978682,-21.4151443605212,0.105940245472138,0.251818981393245,0,2.14260761617708,3.21204567035288,6.95827995491601,0.639148693132626,0.000729370309407358,0.314759754527862,1.25989775708223,0.764074697379078,0.116561911739283,3.1329805311215e-05,1.89849653481002e-05,2.17223094914395e-05,1.52576594459489e-05,3419688.09978938,355372.324590312,1.49934843988088,1,0.585,-22.1838944970653,4.17566914205636e-15,1.04189012972711e-08
19.6,0.379572777017255,-21.5504396412509,-21.3486009157718,0.107465587441754,0.255444705114699,0,2.14987846214029,3.22270182703536,6.97121000474825,0.633820027417744,0.000750193169777596,0.313234412558246,1.25983887689914,0.764288707093355,0.115945978559412,3.14142291137408e-05,1.88720639156357e-05,2.16038876415912e-05,1.50967239717616e-05,3420365.26067977,355085.340679583,1.5100698114271,1,0.588,-22.1331314831823,4.65422581659609e-15,9.5038501513045e-09
19.8,0.380432339639183,-21.4843849459394,-21.2829897085607,0.108960447845421,0.258997974436466,0,2.15758992069275,3.23359951424604,6.9839324029419,0.628563393214108,0.000771043984935601,0.311739552154579,1.25978110902271,0.764361724097097,0.11495564869876,3.13965876669084e-05,1.87557844275737e-05,2.14849822835608e-05,1.49391712819692e-05,3421031.06644652,354803.958018957,1.52071584083449,1,0.59,-22.0826508436632,6.78089854232178e-15,-1.7372066452026e-08
20,0.381299609939992,-21.4186892391361,-21.2177815093697,0.110424815018925,0.262478761632815,0,2.1660077643992,3.24479208712727,6.99595816838611,0.622820709757192,0.00079189939380004,0.310275184981075,1.25972372889088,0.764431180668253,0.113961559586725,3.13786959073622e-05,1.86337388911835e-05,2.13645990586899e-05,1.47857534148725e-05,3421692.18964702,354524.169000468,1.53127269140445,1,0.592,-22.0325550832597,4.56994095614661e-15,4.63501592662396e-09
20.2,0.381660509990777,-21.3531680681195,-21.1520650071486,0.111858919259339,0.265887614117753,0,2.17430977317463,3.25622077552559,7.00837162853021,0.617271802797678,0.0008127426432925,0.308841080740661,1.25966559943426,0.764634125760066,0.113339500864324,3.1462819090871e-05,1.85135397093769e-05,2.12428646331651e-05,1.46337065637325e-05,3422360.45712298,354242.383984855,1.5417325192788,1,0.594,-21.9827211808523,6.76138798541472e-15,-1.37739064598463e-09
20.4,0.382526621741401,-21.2879104937973,-21.087254756559,0.113264631198964,0.269228978366921,0,2.18281540892589,3.2678681438374,7.02091019017571,0.612068268888772,0.000833589699967462,0.307435368801037,1.25960854238149,0.764695637097192,0.112354839013049,3.14445298516963e-05,1.83923830728103e-05,2.11209827013373e-05,1.44842371676193e-05,3423017.93784359,353966.515313627,1.55210949096793,1,0.597,-21.9331433945714,9.04747400587956e-15,-5.15095877062777e-09
20.6,0.382891877113614,-21.222827272095,-21.021973121069,0.114642662608701,0.272504546253152,0,2.19133727886202,3.27973102491682,7.03368777741245,0.60701651089107,0.000854434169706726,0.306057337391299,1.25955079381811,0.764891364479686,0.111736023730146,3.15284946640099e-05,1.82720792663445e-05,2.0998108909262e-05,1.43362879376747e-05,3423681.72428375,353688.272782462,1.56240156966888,1,0.599,-21.8838185036031,1.18559252449161e-14,-1.23530305984332e-08
20.8,0.383253949485638,-21.1578229626136,-20.9567268490486,0.115994814647889,0.275718599115496,0,2.19952476571776,3.29174265992484,7.04726352993064,0.602683809002806,0.000875294347468666,0.304705185352111,1.25949304481267,0.765083353249697,0.111124129608311,3.16124690234425e-05,1.81557433871919e-05,2.08753610088205e-05,1.41888815481394e-05,3424345.64351924,353411.705365373,1.57262418504627,1,0.601,-21.8346326329055,1.1851574883699e-14,-1.2319318898335e-08
21,0.384615201015776,-21.0932624175517,-20.893288538983,0.117322364948991,0.278874173874473,0,2.2087533671171,3.3040016986037,7.05982665962645,0.597993114132823,0.000896178188944821,0.303377635051009,1.25943749458571,0.764997374776168,0.109793427759284,3.14910344812125e-05,1.80313963630521e-05,2.0752752320831e-05,1.40466095864456e-05,3424987.11768727,353144.410737095,1.58278319739166,1,0.603,-21.7858115700338,1.18237074997344e-14,-9.73119540503831e-09
21.2,0.384741608328059,-21.0288760239931,-20.8284046124092,0.118624204882901,0.281968635328978,0,2.21794713184358,3.3164901089167,7.07248402040715,0.592969751539279,0.00091704183036263,0.302075795117099,1.2593799759779,0.765252891673274,0.109353849809994,3.16261665704432e-05,1.79083940426011e-05,2.06283590743001e-05,1.39055315483056e-05,3425647.21754339,352868.588401647,1.59285132472471,1,0.605,-21.7372996027683,1.24212350339136e-14,-1.24870389583975e-08
21.4,0.385601717739101,-20.9647010086809,-20.7646518353088,0.119902268681596,0.285006581130487,0,2.2270488200162,3.3291325189333,7.08565286313402,0.588648686362672,0.000937911190165609,0.300797731318404,1.25932383529683,0.76529797617426,0.108392534360119,3.16070233487866e-05,1.77872162847621e-05,2.05047382522782e-05,1.37661034776866e-05,3426294.01994834,352600.669714639,1.60284901401989,1,0.607,-21.6889862379797,1.24523499421981e-14,-1.31364146227497e-08
21.6,0.386218535509648,-20.9007884672961,-20.7008788975259,0.121157151857918,0.287989426807506,0,2.2365035960407,3.34198102337993,7.09858366681237,0.584124641259391,0.000958781395495569,0.299542848142082,1.25926756664993,0.765409405506365,0.107607986463124,3.16391707928989e-05,1.76642610974174e-05,2.03805995376842e-05,1.36291618177685e-05,3426941.28749463,352332.025181171,1.61277373518846,1,0.609,-21.6409850738953,1.24516469048519e-14,-1.32496822402572e-08
21.8,0.386588234501569,-20.8369982363375,-20.6368678743235,0.122389597313752,0.29091893823093,0,2.24569089898113,3.35497496376452,7.11210525379092,0.580103157834532,0.000979653848913634,0.298310402686248,1.2592109232177,0.765586674092388,0.107004291845113,3.17227786301631e-05,1.75446826803327e-05,2.02564670854323e-05,1.34928831843465e-05,3427592.16462746,352062.90327403,1.62262847162384,1,0.611,-21.5931862401356,1.25971112610156e-14,-1.21875096681379e-08
22,0.387441081324038,-20.7734648082915,-20.5737692662979,0.123601012555481,0.29379846103038,0,2.25517796376108,3.36813078141362,7.12555174249569,0.576384310699161,0.00100054432510636,0.297098987444519,1.25915536847426,0.765623391358602,0.106059192618654,3.17031729610208e-05,1.74238568721941e-05,2.01328992761372e-05,1.33591329687158e-05,3428232.04175326,351799.076518697,1.63242466873863,1,0.612,-21.5456467414467,1.25679343641145e-14,-1.20468932607309e-08
22.2,0.387568320345955,-20.7100089712515,-20.5097689776339,0.124791657557939,0.29662861316363,0,2.26439423196335,3.38142205164906,7.1395015447484,0.572798107149548,0.0010214445304251,0.295908342442061,1.25909859491504,0.765864391540616,0.105634044642938,3.18383855340931e-05,1.73064408259732e-05,2.00090299045815e-05,1.32257781048886e-05,3428883.50602625,351530.34716093,1.64215785195851,1,0.614,-21.4983089327524,1.24088598825543e-14,-1.54284762743373e-09
22.4,0.388894210476287,-20.6469418136532,-20.4477908619296,0.125962935021944,0.299412728837519,0,2.27437114092153,3.39489122897826,7.15280321281501,0.569229568129576,0.00104237231323945,0.294737064978056,1.25904431278718,0.765758127318001,0.104360259865323,3.17151275711776e-05,1.71841577134186e-05,1.98862214103964e-05,1.3096544402387e-05,3429510.24869111,351272.863692108,1.65184023258797,1,0.616,-21.4512841878099,1.15753455811381e-14,-7.05830771607907e-09
22.6,0.389267010525065,-20.5841341897797,-20.3848220700554,0.127113782912552,0.30214828360483,0,2.28464879317608,3.40857373127756,7.16570832146494,0.565010202463767,0.00106328482894973,0.293586217087448,1.25898863186946,0.765925955080185,0.103763867740475,3.17985237339686e-05,1.70607162244991e-05,1.9762207289214e-05,1.29694059295241e-05,3430149.64546947,351008.412782848,1.66144476767626,1,0.618,-21.4046276805359,1.19071842907522e-14,-5.21226439786915e-09
22.8,0.390109872040723,-20.5215782194581,-20.3227023881852,0.128245075836745,0.304837356398254,0,2.29490448878108,3.4224010447805,7.17890434838577,0.561216814422907,0.00108419041000275,0.292454924163255,1.25893394471123,0.765952464474073,0.10283982993017,3.17782662661892e-05,1.69386273911736e-05,1.96388749837411e-05,1.28439676393918e-05,3430779.38719153,350749.673338734,1.67097917075989,1,0.62,-21.3582291716582,1.13315491701276e-14,-1.03680122265359e-08
23,0.390476947642203,-20.4591879364215,-20.2601097872248,0.129357358662045,0.307481242362836,0,2.30504336015552,3.43636920443666,7.19242380595334,0.557518638844975,0.00110508841949414,0.291342641337955,1.25887856705573,0.766114905324981,0.10225485253949,3.18615490528002e-05,1.6818731685771e-05,1.95154978174019e-05,1.2719438218096e-05,3431415.37031952,350488.167369266,1.68044390934547,1,0.621,-21.3120887063724,1.13781258178312e-14,-1.05692308238758e-08
23.2,0.391310363836101,-20.3970485866753,-20.198400308959,0.130451754852901,0.31008261196316,0,2.31534607368916,3.45046844697817,7.20602097181201,0.554111437049449,0.00112599474724993,0.290248245147099,1.25882423722087,0.766136489256116,0.101345543131181,3.18409974669088e-05,1.66989077778844e-05,1.93930011255556e-05,1.25969253501973e-05,3432040.93970895,350231.99528101,1.68984980309409,1,0.623,-21.2662060606365,1.10653572079917e-14,-9.01573571354675e-09
23.4,0.391202871109149,-20.3348929352766,-20.1353631837822,0.131528721341252,0.312642551322207,0,2.32498759153933,3.46464391065689,7.22059702377657,0.551061805069736,0.00114690889743743,0.289171278658748,1.25876816478599,0.766432242948833,0.101101022543059,3.20281849517411e-05,1.65853519114e-05,1.92706036613711e-05,1.24735288564511e-05,3432683.31768249,349968.778999021,1.69919739078865,1,0.625,-21.2204718296628,1.14170622283506e-14,-1.31819177795478e-08
23.6,0.392254080149996,-20.2729836976864,-20.0741707948359,0.132590148587769,0.315165554047466,0,2.33497723544275,3.47890976618496,7.23511194163086,0.548525374208432,0.00116787027525371,0.288109851412231,1.25871440407303,0.766380400918061,0.100047967502671,3.19555023048281e-05,1.64705600801338e-05,1.91500525923573e-05,1.23527866058762e-05,3433303.21544457,349716.571139058,1.70851098194611,1,0.626,-21.1749404227378,1.10404307224199e-14,-1.09823687921562e-08
23.8,0.393309809575383,-20.2115512780286,-20.0135559828253,0.133635266266669,0.317649789081695,0,2.34623984803436,3.49340983011502,7.24801866381987,0.545171313030512,0.00118884184329366,0.287064733733331,1.25866122633214,0.766326990654143,0.0989925435662769,3.18825363362207e-05,1.63478057298266e-05,1.90290733355875e-05,1.22369632369877e-05,3433915.96406026,349464.87435685,1.71776594595553,1,0.628,-21.1298826485921,1.05336864854614e-14,8.55720827530604e-10
24,0.392975306256248,-20.1500548955111,-19.9508687591895,0.134663402343225,0.320093659004576,0,2.35636308341486,3.50797875846878,7.26234146527705,0.542243124903644,0.00120979359364393,0.286036597656775,1.25860533377566,0.766686318600165,0.0989115868724311,3.21220468124992e-05,1.62344102869466e-05,1.89077288116149e-05,1.21190699551367e-05,3434555.2774627,349202.455368153,1.72694694011747,1,0.629,-21.0849716614398,1.10560008820563e-14,4.36301661466132e-10
24.2,0.391938697059591,-20.0879508603064,-19.8864291101316,0.135677820629305,0.322504921866662,0,2.36373378896512,3.52235067005029,7.28060344594924,0.542031090353852,0.00123081485941577,0.285022179370696,1.25854734891956,0.767245710353146,0.0993304228993025,3.25186075223529e-05,1.61418712674876e-05,1.87889379449815e-05,1.19945381418122e-05,3435216.80457341,348934.99620027,1.73611087683552,1,0.628,-21.0397204580467,1.1405862758722e-14,-1.90283344636555e-11
24.4,0.389300028640903,-20.0244733264595,-19.8181570957651,0.136683730577961,0.324895960489566,0,2.36682393780891,3.53624136839764,7.30491051841566,0.545732442382869,0.00125206006882927,0.284016269422039,1.25848486164141,0.768267075644586,0.100884475289084,3.32820668351422e-05,1.60810718652766e-05,1.86742476262431e-05,1.1858381462674e-05,3435925.0214267,348652.462474986,1.74534946341406,1,0.625,-20.9935880236675,1.26635271144098e-14,-9.33233934574673e-10
24.6,0.386428047683066,-19.95920126345,-19.7475344827089,0.137688392672544,0.327284032974908,0,2.36568826956578,3.54942137238765,7.33540985195216,0.554099640812002,0.00127375850490312,0.283011607327456,1.25841998736082,0.769332480042634,0.102625359397355,3.4100237761327e-05,1.60518614032997e-05,1.85665346013312e-05,1.17111076443775e-05,3436660.64492288,348364.47966332,1.75480628643104,1,0.622,-20.9461376322838,1.26193882275284e-14,-8.00859822902567e-10
24.8,0.38287740705828,-19.8917982334283,-19.6736356025572,0.138697847160359,0.329683496934536,0,2.36092540207175,3.5617745671211,7.36995525344954,0.567241650663607,0.00129617043576393,0.282002152839641,1.25835167189582,0.770573861694064,0.104865324443811,3.5078699667184e-05,1.60503455842717e-05,1.84658899574158e-05,1.15566434308678e-05,3437433.91879291,348062.355167378,1.76483382007466,1,0.62,-20.8971498722965,1.25892677359241e-14,-9.06375419162941e-10
25,0.377776870024986,-19.8214730625437,-19.5942819590459,0.139717616126996,0.332107478314705,0,2.35113297442151,3.57297702945636,7.4101647014399,0.585836845961416,0.00131949257800591,0.280982383873004,1.25827738557187,0.772225613280203,0.108238473631174,3.64286355110862e-05,1.60868921534621e-05,1.8373383526561e-05,1.13915207631849e-05,3438271.24935065,347735.457654854,1.77563509590881,1,0.618,-20.8460744945177,1.29771817207122e-14,-1.49314871578099e-09
25.2,0.375052699784312,-19.7488860055898,-19.5162095078895,0.140753742378805,0.334570340810091,0,2.34026194661246,3.58311044643765,7.45150475654894,0.606709190045153,0.00134392336027815,0.279946257621195,1.25820574127533,0.773182169913964,0.109933665877792,3.72056992611848e-05,1.61342151508343e-05,1.82914303248717e-05,1.12268765984832e-05,3439087.08181606,347417.540145163,1.78735127184447,1,0.615,-20.7931279645042,1.4834579284374e-14,4.98527441550323e-09
25.4,0.373853544082495,-19.6751929029818,-19.4396611516595,0.141804603746783,0.337068228540013,0,2.33287660890977,3.59273639445528,7.48747621365741,0.623458574385128,0.00136938969757482,0.278895396253217,1.25813667164984,0.77372474620079,0.110520763530931,3.7617835627745e-05,1.61585691506536e-05,1.82142143856019e-05,1.1073529015578e-05,3439877.43410276,347099.600093019,1.79987326664556,1,0.613,-20.7393043651668,1.60273507519067e-14,9.13667719260047e-09
25.6,0.370533272747322,-19.5998017600731,-19.3581448335703,0.142864271274468,0.339587048429921,0,2.32538416205839,3.60183357612414,7.52233801257988,0.638129990864396,0.00139569255833276,0.277835728725532,1.25806182493802,0.774857770566947,0.112632221968214,3.8559655539787e-05,1.61841371941894e-05,1.8137902354382e-05,1.09212710969148e-05,3440726.54392285,346750.91534408,1.81301805777563,1,0.612,-20.6844413326095,1.7130523074279e-14,2.23816485345196e-08
25.8,0.36741509670066,-19.522328140374,-19.2746586046729,0.143932573890386,0.342126393844511,0,2.3159768945989,3.61015829397142,7.55934268224689,0.656324126724992,0.00142285925181598,0.276767426109614,1.25798523602375,0.775918953201564,0.114611733384949,3.94527365756498e-05,1.62242326884367e-05,1.80666468991662e-05,1.07666206983912e-05,3441597.30674322,346395.078772715,1.82681328824648,1,0.61,-20.6280449647517,1.68487490940453e-14,1.88607387485717e-08
26,0.364295371191187,-19.4428214373487,-19.1891215776602,0.145010448899767,0.344688492749624,0,2.30576231685581,3.61776892158435,7.59721557822566,0.675053090298718,0.00145094493725965,0.275689551100233,1.25790682768675,0.776969937190749,0.116601169400723,4.03499040882604e-05,1.62714958288319e-05,1.80000201298579e-05,1.06118013509454e-05,3442489.0458347,346028.931684375,1.84128580559311,1,0.609,-20.5701748151091,1.69966647635585e-14,1.95815204051542e-08
26.2,0.360966559296183,-19.3611812122237,-19.1010702796928,0.146098140709833,0.347273926098961,0,2.29470225593655,3.62467214416863,7.63601035439463,0.69411819286213,0.00147997656402134,0.274601859290167,1.25782602785231,0.778065352237466,0.118752812012004,4.13043066571456e-05,1.63263963530807e-05,1.79376699720191e-05,1.04565207646551e-05,3443407.7506964,345650.411323011,1.85643527880853,1,0.607,-20.5107797717003,1.73912601442346e-14,1.9341690915553e-08
26.4,0.358468984073223,-19.2777279558627,-19.0125613886818,0.147195780450103,0.349883005586172,0,2.2840737850577,3.63099859378192,7.67411684761063,0.712544028398758,0.00150997277329854,0.273504219549897,1.2577454177267,0.778935850180814,0.120298532657307,4.20508153567835e-05,1.63793648365753e-05,1.78795243169347e-05,1.03041800904451e-05,3444327.11719893,345269.373574766,1.87224943935614,1,0.606,-20.4500320317769,1.62444114149701e-14,9.59222745677835e-09
26.6,0.354540321097614,-19.1919951529897,-18.9193738808695,0.148301950080686,0.352512360543585,0,2.27229219006046,3.63670460605269,7.7134136964215,0.730630897096093,0.00154089710875887,0.272398049919314,1.25765964024096,0.780168444384632,0.122907701235753,4.31735229611471e-05,1.64421736259337e-05,1.78236263360937e-05,1.01500945189886e-05,3445300.98999743,344864.443137754,1.88867401162159,1,0.605,-20.387770177953,1.73577582971048e-14,1.75237673261108e-08
26.8,0.350185064833738,-19.1034451696916,-18.822456900892,0.149418147783146,0.355165552134884,0,2.25788505202217,3.64154109593941,7.75642199856933,0.751616186596917,0.00157284048401618,0.271281852216854,1.25757011934243,0.781482347918276,0.125858298284265,4.44083061503739e-05,1.65268841663387e-05,1.77729076809173e-05,9.99125848544254e-06,3446317.48264639,344445.915429924,1.90576889378723,1,0.604,-20.3234972932413,1.74529580241126e-14,1.60156545803147e-08
27,0.346627285066678,-19.0123501557612,-18.7243049740513,0.150546783077065,0.357848307765782,0,2.24288695625222,3.64560711044624,7.80058404201716,0.773834640997108,0.00160591999643257,0.270153216922935,1.2574800650533,0.782575585563902,0.128231758771661,4.54356510562294e-05,1.66187424614698e-05,1.77279047303138e-05,9.83268177078994e-06,3447343.08175587,344023.941249053,1.92359231003939,1,0.603,-20.2573315163051,1.74573558191747e-14,1.69906684277521e-08
27.2,0.343889713303597,-18.9192781231473,-18.6256634322888,0.151687329814945,0.360559376788554,0,2.22940430268017,3.64921254720579,7.84264188919153,0.795694481620946,0.00164012323566151,0.269012670185055,1.25739025976347,0.783462287883917,0.129992004214359,4.62543615948566e-05,1.67006774471342e-05,1.768605666065e-05,9.67914378346392e-06,3448368.06774053,343598.058431146,1.94208553072628,1,0.602,-20.1897284342133,1.7440039077601e-14,1.78023356056656e-08
27.4,0.342798473991557,-18.8251881906446,-18.5289796977247,0.152836386521153,0.363290673927153,0,2.21964147980397,3.65280541129878,7.87922513526512,0.812753502072806,0.00167531314102009,0.267863613478847,1.25730353766595,0.783957127666013,0.130501287485738,4.66485226437456e-05,1.6753391036248e-05,1.76445373020209e-05,9.53603769375232e-06,3449362.07405939,343177.602735858,1.9610954690248,1,0.601,-20.121367718675,1.7415935908054e-14,1.73315655160877e-08
27.6,0.339365428262258,-18.7293332268362,-18.4264406435127,0.153988234001946,0.366028604711067,0,2.20984644843484,3.65631337934309,7.91514185901658,0.826698303624153,0.00171127040196073,0.266711765998054,1.25720989954585,0.785026025843323,0.132770755814636,4.76896256348748e-05,1.68057554236173e-05,1.7599851526725e-05,9.39343426550922e-06,3450427.44780639,342726.377648467,1.98043287343193,1,0.6,-20.0520330928385,1.76763002835128e-14,-6.32368823971774e-10
27.8,0.336113909904149,-18.6312140443151,-18.3217080727318,0.155143010667685,0.368773498140444,0,2.19818341675989,3.65940650849002,7.95418021189829,0.843870734862806,0.00174804334717677,0.265556989332315,1.25711428855145,0.786028949059292,0.134922747627989,4.86819600172675e-05,1.6873601743561e-05,1.75575418311017e-05,9.24819252509768e-06,3451517.2184665,342271.585320134,2.00013756718988,1,0.599,-19.9811186912389,1.76118783456764e-14,-1.1709317959685e-09
